path	label	speaker_id	gender	transcript_id	tts_system	feature_type	split
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p287\00177.wav	synthetic	p287	M	00177	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p287\00180.wav	synthetic	p287	M	00180	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p287\00183.wav	synthetic	p287	M	00183	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p287\00185.wav	synthetic	p287	M	00185	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p287\00187.wav	synthetic	p287	M	00187	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p287\00191.wav	synthetic	p287	M	00191	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00001.wav	synthetic	p288	F	00001	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00002.wav	synthetic	p288	F	00002	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00003.wav	synthetic	p288	F	00003	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00004.wav	synthetic	p288	F	00004	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00005.wav	synthetic	p288	F	00005	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00006.wav	synthetic	p288	F	00006	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00007.wav	synthetic	p288	F	00007	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00008.wav	synthetic	p288	F	00008	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00009.wav	synthetic	p288	F	00009	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00010.wav	synthetic	p288	F	00010	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00011.wav	synthetic	p288	F	00011	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00012.wav	synthetic	p288	F	00012	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00013.wav	synthetic	p288	F	00013	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00014.wav	synthetic	p288	F	00014	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00015.wav	synthetic	p288	F	00015	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00016.wav	synthetic	p288	F	00016	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00017.wav	synthetic	p288	F	00017	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00018.wav	synthetic	p288	F	00018	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00019.wav	synthetic	p288	F	00019	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00020.wav	synthetic	p288	F	00020	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00021.wav	synthetic	p288	F	00021	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00022.wav	synthetic	p288	F	00022	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00023.wav	synthetic	p288	F	00023	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00037.wav	synthetic	p288	F	00037	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00044.wav	synthetic	p288	F	00044	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00074.wav	synthetic	p288	F	00074	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00095.wav	synthetic	p288	F	00095	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00103.wav	synthetic	p288	F	00103	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00107.wav	synthetic	p288	F	00107	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00113.wav	synthetic	p288	F	00113	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00121.wav	synthetic	p288	F	00121	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00123.wav	synthetic	p288	F	00123	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00140.wav	synthetic	p288	F	00140	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00142.wav	synthetic	p288	F	00142	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00154.wav	synthetic	p288	F	00154	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00178.wav	synthetic	p288	F	00178	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00194.wav	synthetic	p288	F	00194	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00207.wav	synthetic	p288	F	00207	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00213.wav	synthetic	p288	F	00213	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00221.wav	synthetic	p288	F	00221	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00232.wav	synthetic	p288	F	00232	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00238.wav	synthetic	p288	F	00238	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00240.wav	synthetic	p288	F	00240	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00249.wav	synthetic	p288	F	00249	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00253.wav	synthetic	p288	F	00253	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00255.wav	synthetic	p288	F	00255	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00266.wav	synthetic	p288	F	00266	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00274.wav	synthetic	p288	F	00274	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00284.wav	synthetic	p288	F	00284	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p288\00286.wav	synthetic	p288	F	00286	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00001.wav	synthetic	p292	M	00001	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00013.wav	synthetic	p292	M	00013	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00014.wav	synthetic	p292	M	00014	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00015.wav	synthetic	p292	M	00015	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00016.wav	synthetic	p292	M	00016	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00019.wav	synthetic	p292	M	00019	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00020.wav	synthetic	p292	M	00020	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00021.wav	synthetic	p292	M	00021	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00022.wav	synthetic	p292	M	00022	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00023.wav	synthetic	p292	M	00023	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00024.wav	synthetic	p292	M	00024	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00081.wav	synthetic	p292	M	00081	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00087.wav	synthetic	p292	M	00087	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00122.wav	synthetic	p292	M	00122	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00170.wav	synthetic	p292	M	00170	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00179.wav	synthetic	p292	M	00179	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00183.wav	synthetic	p292	M	00183	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00187.wav	synthetic	p292	M	00187	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00232.wav	synthetic	p292	M	00232	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00348.wav	synthetic	p292	M	00348	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00362.wav	synthetic	p292	M	00362	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00383.wav	synthetic	p292	M	00383	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00421.wav	synthetic	p292	M	00421	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00476.wav	synthetic	p292	M	00476	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00486.wav	synthetic	p292	M	00486	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00488.wav	synthetic	p292	M	00488	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00489.wav	synthetic	p292	M	00489	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00514.wav	synthetic	p292	M	00514	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00518.wav	synthetic	p292	M	00518	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00648.wav	synthetic	p292	M	00648	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00671.wav	synthetic	p292	M	00671	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00721.wav	synthetic	p292	M	00721	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00724.wav	synthetic	p292	M	00724	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00743.wav	synthetic	p292	M	00743	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00837.wav	synthetic	p292	M	00837	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00859.wav	synthetic	p292	M	00859	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00860.wav	synthetic	p292	M	00860	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00877.wav	synthetic	p292	M	00877	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\00993.wav	synthetic	p292	M	00993	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01015.wav	synthetic	p292	M	01015	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01020.wav	synthetic	p292	M	01020	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01054.wav	synthetic	p292	M	01054	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01094.wav	synthetic	p292	M	01094	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01225.wav	synthetic	p292	M	01225	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01246.wav	synthetic	p292	M	01246	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01283.wav	synthetic	p292	M	01283	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01298.wav	synthetic	p292	M	01298	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01299.wav	synthetic	p292	M	01299	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01423.wav	synthetic	p292	M	01423	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p292\01487.wav	synthetic	p292	M	01487	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00001.wav	synthetic	p293	F	00001	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00002.wav	synthetic	p293	F	00002	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00003.wav	synthetic	p293	F	00003	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00004.wav	synthetic	p293	F	00004	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00005.wav	synthetic	p293	F	00005	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00006.wav	synthetic	p293	F	00006	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00007.wav	synthetic	p293	F	00007	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00008.wav	synthetic	p293	F	00008	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00009.wav	synthetic	p293	F	00009	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00010.wav	synthetic	p293	F	00010	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00012.wav	synthetic	p293	F	00012	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00013.wav	synthetic	p293	F	00013	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00014.wav	synthetic	p293	F	00014	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00015.wav	synthetic	p293	F	00015	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00017.wav	synthetic	p293	F	00017	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00018.wav	synthetic	p293	F	00018	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00019.wav	synthetic	p293	F	00019	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00020.wav	synthetic	p293	F	00020	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00021.wav	synthetic	p293	F	00021	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00022.wav	synthetic	p293	F	00022	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00023.wav	synthetic	p293	F	00023	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00232.wav	synthetic	p293	F	00232	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00262.wav	synthetic	p293	F	00262	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00393.wav	synthetic	p293	F	00393	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00564.wav	synthetic	p293	F	00564	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00583.wav	synthetic	p293	F	00583	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00662.wav	synthetic	p293	F	00662	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00671.wav	synthetic	p293	F	00671	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00757.wav	synthetic	p293	F	00757	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00852.wav	synthetic	p293	F	00852	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\00876.wav	synthetic	p293	F	00876	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\01255.wav	synthetic	p293	F	01255	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\01263.wav	synthetic	p293	F	01263	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\01318.wav	synthetic	p293	F	01318	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\01322.wav	synthetic	p293	F	01322	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\01341.wav	synthetic	p293	F	01341	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\01546.wav	synthetic	p293	F	01546	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\01549.wav	synthetic	p293	F	01549	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\01693.wav	synthetic	p293	F	01693	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\01921.wav	synthetic	p293	F	01921	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\02061.wav	synthetic	p293	F	02061	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\02404.wav	synthetic	p293	F	02404	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\02467.wav	synthetic	p293	F	02467	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\02478.wav	synthetic	p293	F	02478	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\02482.wav	synthetic	p293	F	02482	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\02495.wav	synthetic	p293	F	02495	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\02855.wav	synthetic	p293	F	02855	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\02937.wav	synthetic	p293	F	02937	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\03117.wav	synthetic	p293	F	03117	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p293\03152.wav	synthetic	p293	F	03152	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p294\00001.wav	synthetic	p294	F	00001	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p294\00002.wav	synthetic	p294	F	00002	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p294\00003.wav	synthetic	p294	F	00003	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p294\00004.wav	synthetic	p294	F	00004	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p294\00005.wav	synthetic	p294	F	00005	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p294\00006.wav	synthetic	p294	F	00006	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p294\00007.wav	synthetic	p294	F	00007	fast-pitch	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\synth\vctk-fast-pitch\raw\p294\00008.wav	synthetic	p294	F	00008	fast-pitch	raw	train
