path	label	speaker_id	gender	transcript_id	tts_system	feature_type	split
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00016.pt	real	p266	F	00016	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00017.pt	real	p266	F	00017	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00018.pt	real	p266	F	00018	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00019.pt	real	p266	F	00019	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00020.pt	real	p266	F	00020	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00021.pt	real	p266	F	00021	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00022.pt	real	p266	F	00022	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00023.pt	real	p266	F	00023	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00029.pt	real	p266	F	00029	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00049.pt	real	p266	F	00049	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00055.pt	real	p266	F	00055	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00058.pt	real	p266	F	00058	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00072.pt	real	p266	F	00072	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00101.pt	real	p266	F	00101	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00103.pt	real	p266	F	00103	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00154.pt	real	p266	F	00154	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00157.pt	real	p266	F	00157	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00167.pt	real	p266	F	00167	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00208.pt	real	p266	F	00208	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00211.pt	real	p266	F	00211	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00212.pt	real	p266	F	00212	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00231.pt	real	p266	F	00231	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00232.pt	real	p266	F	00232	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00246.pt	real	p266	F	00246	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00248.pt	real	p266	F	00248	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00249.pt	real	p266	F	00249	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00267.pt	real	p266	F	00267	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00276.pt	real	p266	F	00276	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00277.pt	real	p266	F	00277	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00280.pt	real	p266	F	00280	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00282.pt	real	p266	F	00282	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00284.pt	real	p266	F	00284	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00287.pt	real	p266	F	00287	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00292.pt	real	p266	F	00292	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p266\00294.pt	real	p266	F	00294	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00001.pt	real	p267	F	00001	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00002.pt	real	p267	F	00002	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00003.pt	real	p267	F	00003	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00004.pt	real	p267	F	00004	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00005.pt	real	p267	F	00005	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00006.pt	real	p267	F	00006	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00007.pt	real	p267	F	00007	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00008.pt	real	p267	F	00008	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00009.pt	real	p267	F	00009	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00010.pt	real	p267	F	00010	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00011.pt	real	p267	F	00011	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00012.pt	real	p267	F	00012	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00013.pt	real	p267	F	00013	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00014.pt	real	p267	F	00014	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00015.pt	real	p267	F	00015	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00016.pt	real	p267	F	00016	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00017.pt	real	p267	F	00017	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00018.pt	real	p267	F	00018	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00019.pt	real	p267	F	00019	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00020.pt	real	p267	F	00020	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00022.pt	real	p267	F	00022	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00023.pt	real	p267	F	00023	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00024.pt	real	p267	F	00024	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00025.pt	real	p267	F	00025	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00026.pt	real	p267	F	00026	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00027.pt	real	p267	F	00027	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00028.pt	real	p267	F	00028	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00044.pt	real	p267	F	00044	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00049.pt	real	p267	F	00049	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00057.pt	real	p267	F	00057	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00058.pt	real	p267	F	00058	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00059.pt	real	p267	F	00059	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00088.pt	real	p267	F	00088	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00095.pt	real	p267	F	00095	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00099.pt	real	p267	F	00099	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00103.pt	real	p267	F	00103	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00107.pt	real	p267	F	00107	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00113.pt	real	p267	F	00113	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00121.pt	real	p267	F	00121	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00123.pt	real	p267	F	00123	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00127.pt	real	p267	F	00127	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00138.pt	real	p267	F	00138	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00143.pt	real	p267	F	00143	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00152.pt	real	p267	F	00152	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00153.pt	real	p267	F	00153	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00154.pt	real	p267	F	00154	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00155.pt	real	p267	F	00155	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00178.pt	real	p267	F	00178	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00183.pt	real	p267	F	00183	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p267\00189.pt	real	p267	F	00189	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00001.pt	real	p268	F	00001	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00002.pt	real	p268	F	00002	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00003.pt	real	p268	F	00003	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00004.pt	real	p268	F	00004	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00005.pt	real	p268	F	00005	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00006.pt	real	p268	F	00006	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00007.pt	real	p268	F	00007	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00009.pt	real	p268	F	00009	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00010.pt	real	p268	F	00010	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00011.pt	real	p268	F	00011	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00012.pt	real	p268	F	00012	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00013.pt	real	p268	F	00013	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00014.pt	real	p268	F	00014	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00015.pt	real	p268	F	00015	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00016.pt	real	p268	F	00016	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00017.pt	real	p268	F	00017	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00018.pt	real	p268	F	00018	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00019.pt	real	p268	F	00019	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00020.pt	real	p268	F	00020	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00021.pt	real	p268	F	00021	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00023.pt	real	p268	F	00023	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00024.pt	real	p268	F	00024	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00025.pt	real	p268	F	00025	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00026.pt	real	p268	F	00026	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00027.pt	real	p268	F	00027	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00028.pt	real	p268	F	00028	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00059.pt	real	p268	F	00059	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00060.pt	real	p268	F	00060	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00063.pt	real	p268	F	00063	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00099.pt	real	p268	F	00099	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00132.pt	real	p268	F	00132	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00136.pt	real	p268	F	00136	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00153.pt	real	p268	F	00153	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00154.pt	real	p268	F	00154	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00191.pt	real	p268	F	00191	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00192.pt	real	p268	F	00192	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00217.pt	real	p268	F	00217	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00218.pt	real	p268	F	00218	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00219.pt	real	p268	F	00219	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00220.pt	real	p268	F	00220	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00223.pt	real	p268	F	00223	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00232.pt	real	p268	F	00232	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00313.pt	real	p268	F	00313	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00322.pt	real	p268	F	00322	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00324.pt	real	p268	F	00324	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00341.pt	real	p268	F	00341	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00352.pt	real	p268	F	00352	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00357.pt	real	p268	F	00357	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00359.pt	real	p268	F	00359	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p268\00360.pt	real	p268	F	00360	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00001.pt	real	p270	M	00001	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00002.pt	real	p270	M	00002	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00003.pt	real	p270	M	00003	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00004.pt	real	p270	M	00004	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00005.pt	real	p270	M	00005	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00006.pt	real	p270	M	00006	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00007.pt	real	p270	M	00007	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00008.pt	real	p270	M	00008	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00009.pt	real	p270	M	00009	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00010.pt	real	p270	M	00010	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00011.pt	real	p270	M	00011	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00012.pt	real	p270	M	00012	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00013.pt	real	p270	M	00013	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00014.pt	real	p270	M	00014	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00015.pt	real	p270	M	00015	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00016.pt	real	p270	M	00016	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00017.pt	real	p270	M	00017	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00018.pt	real	p270	M	00018	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00019.pt	real	p270	M	00019	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00020.pt	real	p270	M	00020	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00021.pt	real	p270	M	00021	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00022.pt	real	p270	M	00022	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00024.pt	real	p270	M	00024	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00025.pt	real	p270	M	00025	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00026.pt	real	p270	M	00026	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00028.pt	real	p270	M	00028	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00050.pt	real	p270	M	00050	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00052.pt	real	p270	M	00052	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00059.pt	real	p270	M	00059	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00060.pt	real	p270	M	00060	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00063.pt	real	p270	M	00063	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00098.pt	real	p270	M	00098	original	wav2vec	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\wav2vec\p270\00099.pt	real	p270	M	00099	original	wav2vec	train
